Date,Open,High,Low,Close,Adj Close,Volume
2019-02-01,269.1499938964844,286.6300048828125,264.8900146484375,275.3599853515625,233.29873657226562,41509200
2019-03-01,277.7300109863281,303.29998779296875,259.20001220703125,300.7099914550781,254.77650451660156,72692400
2019-04-01,303.1099853515625,322.45001220703125,299.75,318.3999938964844,272.174072265625,40766100
2019-05-01,320.5,323.20001220703125,250.08999633789062,251.63999938964844,215.10646057128906,64214500
2019-06-01,252.5500030517578,291.75,251.1999969482422,287.8599853515625,246.0679473876953,73710000
2019-07-01,301.67999267578125,305.75,272.4100036621094,289.989990234375,250.26539611816406,52025700
2019-08-01,289.1300048828125,297.82000732421875,262.5,282.6400146484375,243.92222595214844,45277700
2019-09-01,280.0,302.3299865722656,270.0,276.07000732421875,238.25221252441406,51645900
2019-10-01,278.2699890136719,294.0799865722656,267.2200012207031,292.8500061035156,255.0591583251953,42165900
2019-11-01,292.989990234375,325.6700134277344,292.0899963378906,316.2099914550781,275.4046936035156,40784200
2019-12-01,317.7200012207031,331.20001220703125,303.1300048828125,316.0199890136719,275.2391662597656,51759200
2020-01-01,319.32000732421875,331.5799865722656,298.79998779296875,305.1600036621094,268.4728088378906,58594300
2020-02-01,305.6300048828125,325.70001220703125,262.739990234375,272.6199951171875,239.84483337402344,45878600
2020-03-01,276.760009765625,288.4800109863281,155.6699981689453,237.10000610351562,208.59519958496094,119555600
2020-04-01,227.99000549316406,276.989990234375,219.67999267578125,271.6199951171875,243.0269775390625,61998900
2020-05-01,266.0,292.0,254.75,291.2699890136719,260.6084899902344,41953500
2020-06-01,290.4200134277344,328.1099853515625,287.3699951171875,315.6099853515625,282.3861999511719,65227600
2020-07-01,315.1099853515625,324.3299865722656,304.17999267578125,316.75,286.3259582519531,37923300
2020-08-01,318.0,350.5799865722656,317.2799987792969,347.1499938964844,313.8060302734375,31024100
2020-09-01,350.0,378.9599914550781,343.4800109863281,364.32000732421875,329.3268737792969,51880900
2020-10-01,368.9800109863281,387.79998779296875,344.4200134277344,349.6300048828125,318.92926025390625,33737800
2020-11-01,355.0400085449219,402.1600036621094,346.6600036621094,401.5799865722656,366.3175354003906,30099700
2020-12-01,403.4599914550781,438.5,398.1000061035156,437.8500061035156,399.4026794433594,40160000
2021-01-01,439.3299865722656,470.0,420.5400085449219,450.5,414.4434814453125,32131700
2021-02-01,455.8500061035156,495.1400146484375,453.5899963378906,469.8699951171875,432.2630920410156,31752200
2021-03-01,479.70001220703125,490.8599853515625,419.260009765625,463.6600036621094,426.5501403808594,72472500
2021-04-01,472.07000732421875,489.6400146484375,449.0,456.20001220703125,422.96783447265625,40558300
2021-05-01,459.75,474.6199951171875,419.1400146484375,472.3299865722656,437.9228515625,35501800
2021-06-01,475.44000244140625,478.5899963378906,458.44000244140625,476.8399963378906,442.104248046875,37742300
2021-07-01,477.8399963378906,494.0199890136719,455.7099914550781,485.3999938964844,453.5635070800781,32336400
2021-08-01,489.04998779296875,507.8500061035156,462.6600036621094,497.2099914550781,464.59893798828125,26437800
2021-09-01,496.2699890136719,510.70001220703125,484.4800109863281,484.92999267578125,453.12432861328125,37298100
2021-10-01,487.8500061035156,536.0700073242188,472.7799987792969,531.6699829101562,500.43963623046875,34165300
2021-11-01,530.3400268554688,577.2100219726562,524.9299926757812,553.6799926757812,521.1567993164062,34370300
2021-12-01,563.47998046875,677.760009765625,544.0,665.4099731445312,626.32373046875,60275600
2022-01-01,666.3200073242188,672.1900024414062,513.4000244140625,585.8800048828125,554.9929809570312,62701900
2022-02-01,585.8699951171875,614.6400146484375,549.02001953125,587.4400024414062,556.4708251953125,45171700
2022-03-01,584.7899780273438,645.3099975585938,563.6099853515625,629.6799926757812,596.4839477539062,55295200
2022-04-01,631.6900024414062,636.719970703125,553.4000244140625,554.3900146484375,528.7144775390625,42564600
2022-05-01,557.1400146484375,609.0,512.4400024414062,580.1300048828125,553.2623291015625,60980300
2022-06-01,587.5800170898438,590.9400024414062,480.7099914550781,485.80999755859375,463.310546875,46828200
2022-07-01,479.4100036621094,537.8300170898438,463.9100036621094,535.47998046875,514.9138793945312,39453400
2022-08-01,531.4299926757812,560.5599975585938,496.5400085449219,499.1099853515625,479.9407958984375,39870500
2022-09-01,491.4700012207031,531.260009765625,443.6400146484375,444.010009765625,426.95697021484375,57352500
2022-10-01,449.239990234375,489.70001220703125,415.07000732421875,470.1199951171875,455.8548583984375,48150000
2022-11-01,475.79998779296875,551.6599731445312,441.3599853515625,551.030029296875,534.3097534179688,46074300
2022-12-01,551.030029296875,585.6500244140625,516.0499877929688,559.1300048828125,542.1640014648438,53356300
2023-01-01,565.0,601.6699829101562,549.989990234375,585.010009765625,571.9917602539062,44559400
