Date,Open,High,Low,Close,Adj Close,Volume
2019-01-21,38.86000061035156,40.220001220703125,37.82500076293945,40.037498474121094,39.726505279541016,115457200
2019-01-28,34.13750076293945,36.6974983215332,32.75,36.182498931884766,35.901451110839844,610758800
2019-02-04,36.342498779296875,38.900001525878906,36.032501220703125,37.04249954223633,36.75477981567383,287220400
2019-02-11,36.59749984741211,40.967498779296875,36.125,39.334999084472656,39.02945327758789,403562400
2019-02-18,39.227500915527344,40.314998626708984,38.79499816894531,39.79750061035156,39.48837661743164,194316800
2019-02-25,40.63999938964844,41.31999969482422,38.27750015258789,39.11249923706055,38.808692932128906,232687200
2019-03-04,39.5,39.72999954223633,36.20000076293945,37.65999984741211,37.405982971191406,204896000
2019-03-11,37.897499084472656,42.88249969482422,37.42250061035156,42.45249938964844,42.166160583496094,338907200
2019-03-18,42.77000045776367,46.25,41.96500015258789,44.375,44.07569122314453,363306800
2019-03-25,43.96500015258789,45.4375,42.77750015258789,44.88999938964844,44.587215423583984,264025200
2019-04-01,45.814998626708984,47.912498474121094,45.092498779296875,47.73749923706055,47.4155158996582,264736800
2019-04-08,47.43000030517578,48.36750030517578,46.88999938964844,47.502498626708984,47.18210220336914,215524400
2019-04-15,47.42499923706055,47.6150016784668,45.775001525878906,46.57500076293945,46.2608642578125,156704800
2019-04-22,46.337501525878906,48.20249938964844,43.32500076293945,44.522499084472656,44.22219467163086,231328000
2019-04-29,44.602500915527344,46.217498779296875,43.875,45.752498626708984,45.443904876708984,184062800
2019-05-06,43.875,45.084999084472656,41.0,42.20500183105469,41.92033004760742,262631200
2019-05-13,40.875,41.10749816894531,38.73500061035156,39.13249969482422,38.86854934692383,348726800
2019-05-20,38.13750076293945,38.92499923706055,36.220001220703125,36.287498474121094,36.0427360534668,220920800
2019-05-27,36.46500015258789,36.79499816894531,33.84749984741211,33.8650016784668,33.63658905029297,177217600
2019-06-03,33.977500915527344,36.720001220703125,33.150001525878906,36.375,36.1708984375,238909200
2019-06-10,36.939998626708984,38.09000015258789,35.709999084472656,36.15999984741211,35.95709991455078,184805200
2019-06-17,36.14250183105469,39.33250045776367,35.912498474121094,37.939998626708984,37.72711944580078,197420000
2019-06-24,38.154998779296875,41.342498779296875,37.68000030517578,41.057498931884766,40.827125549316406,202199600
2019-07-01,43.14250183105469,43.48749923706055,39.41999816894531,40.057498931884766,39.83272933959961,175317200
2019-07-08,39.45750045776367,42.61750030517578,38.75,41.90250015258789,41.667381286621094,231367600
2019-07-15,42.1150016784668,43.1775016784668,41.209999084472656,42.11000061035156,41.87371063232422,176657600
2019-07-22,42.32500076293945,44.72249984741211,42.25,43.76750183105469,43.521915435791016,177721200
2019-07-29,43.69499969482422,43.98500061035156,39.81999969482422,40.29750061035156,40.071372985839844,165490800
2019-08-05,38.45000076293945,39.57749938964844,37.224998474121094,38.54499816894531,38.32871627807617,197410400
2019-08-12,38.02000045776367,40.3849983215332,36.84749984741211,39.88999938964844,39.66617202758789,253619600
2019-08-19,41.029998779296875,43.36249923706055,40.40999984741211,40.61000061035156,40.38212585449219,257708800
2019-08-26,41.40250015258789,42.71500015258789,39.75,41.877498626708984,41.64251708984375,151338000
2019-09-02,41.14500045776367,45.272499084472656,40.8125,44.662498474121094,44.45585632324219,159652000
2019-09-09,44.974998474121094,47.099998474121094,44.6974983215332,45.48500061035156,45.274559020996094,178428000
2019-09-16,44.72999954223633,45.400001525878906,43.06999969482422,43.17250061035156,42.972740173339844,130875200
2019-09-23,43.17499923706055,44.755001068115234,42.33000183105469,42.939998626708984,42.74131774902344,147203200
2019-09-30,43.20000076293945,45.787498474121094,42.532501220703125,45.49250030517578,45.28200912475586,156167600
2019-10-07,46.14500045776367,47.334999084472656,44.125,46.497501373291016,46.28236389160156,197336000
2019-10-14,46.40999984741211,49.8224983215332,46.09749984741211,47.622501373291016,47.402164459228516,186398400
2019-10-21,48.2400016784668,51.345001220703125,47.75749969482422,51.1349983215332,50.89841079711914,152561600
2019-10-28,51.57500076293945,52.224998474121094,49.45249938964844,50.647499084472656,50.41315841674805,124136000
2019-11-04,51.462501525878906,52.92499923706055,51.02750015258789,51.94499969482422,51.704654693603516,141603600
2019-11-11,51.9375,52.96500015258789,50.15999984741211,51.04750061035156,50.81130599975586,239883600
2019-11-18,50.97249984741211,53.63750076293945,50.942501068115234,52.72249984741211,52.478553771972656,197422800
2019-11-25,54.0099983215332,55.352500915527344,53.880001068115234,54.185001373291016,53.93429946899414,124906000
2019-12-02,54.1150016784668,54.25,50.092498779296875,53.04249954223633,52.836036682128906,152781200
2019-12-09,52.8125,57.244998931884766,52.724998474121094,55.997501373291016,55.779541015625,156111600
2019-12-16,56.474998474121094,60.09749984741211,56.192501068115234,59.842498779296875,59.60956954956055,203412400
2019-12-23,60.130001068115234,60.45249938964844,58.95249938964844,59.217498779296875,58.986995697021484,93142000
2019-12-30,58.997501373291016,59.977500915527344,57.532501220703125,59.01750183105469,58.78779220581055,93198000
